Index,Hogwarts_House,First_Name,Last_Name,Birthday,Best_Hand,Arithmancy,Astronomy,Herbology,Defense_Against_the_Dark_Arts,Divination,Muggle_Studies,Ancient_Runes,History_of_Magic,Transfiguration,Potions,Care_of_Magical_Creatures,Charms,Flying
665,Hufflepuff,Lena,Plunkett,1997-07-13,0,50991.0,248.99652825264965,6.0841294852814265,-2.489965282526496,3.162,-567.4449515799712,400.8555114655534,3.3116814605168217,1052.6256606097763,3.917804247663764,0.2840164428286703,-243.77948,15.64
666,Ravenclaw,Reba,Labelle,2001-07-05,1,48646.0,-248.3531258921045,8.606710000238946,2.4835312589210443,6.723,128.71645428325803,615.7022592253334,4.1902831637790365,1031.2147428639237,6.116651653290093,0.8612768049092598,-230.59103,70.43
667,Ravenclaw,Bridgette,Reiter,1998-03-15,1,60300.0,-543.0978041209423,4.340855438466307,5.430978041209425,5.689,512.5428248291668,640.2081981752452,4.919188142023589,1050.6653214779428,7.587495383169818,0.2137226200226272,-230.3755,-10.11
668,Hufflepuff,Alice,Joyner,2001-01-30,1,71132.0,171.3773473386616,4.820462504998042,-1.713773473386616,6.827,-579.9975646121849,407.4588625793205,4.279921611440237,1060.3996907525118,2.2081546243529555,-0.8194997982484314,-241.66058,-52.34
669,Slytherin,Daniela,Bone,2001-07-19,1,16649.0,-654.1054431919986,-5.6023748317652045,6.541054431919986,-3.887,-447.8336669895324,406.6885852059812,5.333045759787342,1067.0388261379337,12.135640509392356,0.492501983592664,-245.69602,-55.83
670,Slytherin,Adelaide,Hardy,1998-04-01,0,35405.0,-562.6994419720943,-2.033019686600701,5.626994419720943,-6.146,-825.1253590214102,353.1861837923332,4.065904530326526,1076.153227093709,9.981963056284616,-1.0785095755918748,-249.01959,-43.04
671,Slytherin,Hillary,Alcorn,2000-06-18,0,22619.0,-714.8515292654915,-4.6889023746637815,7.148515292654915,-2.962,-612.5525376971614,384.7756762878418,8.337923218249923,1043.3263877861827,11.083512304585833,1.1071929927946067,-244.30677,-81.08
672,Ravenclaw,Alpha,Pritchett,2000-01-02,0,51404.0,-365.0931613543617,3.1834161952958184,3.6509316135436176,5.322,575.468295296194,626.4069194277315,4.067841772862693,1043.418927323323,7.460334245126286,-0.2574289613255901,-232.80917,7.65
673,Gryffindor,Filiberto,Albritton,1998-03-03,0,44976.0,509.5179108751602,-3.9102682994192937,-5.095179108751601,5.509,-575.0009359866109,627.8259067385591,-4.708587610644169,977.6556406717914,5.948125456355152,0.1182331106638137,-250.84832,197.92
674,Gryffindor,Jodi,Fishman,1998-07-31,1,69057.0,415.38815982234894,-4.13639613667017,-4.1538815982234905,3.33,-809.1776843302241,679.2091877199767,-6.9551634646308775,948.4080088934606,4.7390766813239535,-1.1959745005779665,-254.39627,248.44
675,Ravenclaw,Valentine,Dale,1998-09-15,1,60716.0,-599.1986601107227,5.346689863973476,5.991986601107228,4.32,632.7660890490102,587.7633805606898,3.495215568712055,1035.620331427691,3.3141087606200017,0.3882842334851316,-231.5922,-7.21
676,Gryffindor,Bobby,Penn,2001-04-23,0,36751.0,536.5904745109269,-2.9479948131915625,-5.365904745109272,7.789,-377.6834410131197,614.3491207205525,-4.9855513419003366,970.2494980369148,3.315446531900311,0.8186873521210064,-248.1867,197.02
677,Hufflepuff,Chanel,Beal,1997-12-23,1,46440.0,717.4439615322798,3.852911774263799,-7.174439615322798,3.906,-651.6049177740438,372.1895482882665,4.104696901430152,1068.1449838606916,6.565079422653924,0.5390711914143032,-248.2446,-3.05
678,Hufflepuff,Audra,Costello,1997-02-14,0,49948.0,541.7127717570434,4.107104483071893,-5.417127717570434,5.946,-366.75343192989465,407.07801654789023,4.556566872439257,1042.040638991689,3.939189992539269,0.9904564799105828,-244.36753,-8.31
679,Gryffindor,Keith,Pacheco,2000-10-21,0,48897.0,405.4004860439995,-7.694641396997062,-4.0540048604399965,2.269,-732.1677335370703,566.2958504294279,-4.884705887275057,927.9796890128546,2.7814554497859376,0.47235421937634,-257.21311,191.6
680,Hufflepuff,Edmundo,Hixson,2001-04-14,1,62196.0,321.503919953246,7.278106751953409,-3.21503919953246,3.308,-387.3082957039582,365.70173293707126,4.105306659124998,1044.4369859133642,1.0647030130948187,-0.2133206721257238,-244.09075,-17.4
681,Gryffindor,Belva,Cody,1996-12-24,1,67149.0,685.0998736881908,-2.941468581847107,-6.850998736881905,5.082,-385.9875377344548,674.980217499662,-5.994380394537586,951.5852137869464,3.955125734959597,-0.5574201382582996,-253.07694,227.96
682,Gryffindor,Virgil,Mackay,1999-09-04,0,15933.0,626.580642478319,-3.3577260347183824,-6.2658064247831895,8.893,-475.1111693828797,557.618139325385,-4.805565512095575,950.853334734928,1.3826429510165965,-0.5450945961216338,-248.45249,210.13
683,Slytherin,Abdul,Stuart,2000-11-05,1,43042.0,-541.2387336747651,-4.186511095344724,5.412387336747651,-6.939,-498.0065499854837,369.895112698496,4.022506485793737,1061.3766190395168,9.3186573769953,0.7743519227542246,-250.81924,-60.91
684,Slytherin,Jamison,Salazar,1998-01-28,1,48146.0,-615.4925989655231,-6.196968025249329,6.154925989655231,-4.516,-377.1174788863382,393.386225045322,6.175862789274532,1040.993677292393,8.909330824332976,2.343237105407296,-248.81811,-98.52
685,Slytherin,Christine,Merrill,2001-07-26,1,37018.0,-535.9308386870798,-1.496135545576263,5.359308386870798,-4.615,-505.8158964691272,417.633131109613,2.898819797292504,1044.273837731516,7.998128417963015,-1.1480837302751823,-247.104,0.36
686,Hufflepuff,Belen,Negrete,1999-08-19,1,23688.0,725.7895466738057,6.629764686972704,-7.2578954667380575,2.381,-108.9902056621028,383.0781938528959,5.710337732746212,1012.7856187515137,4.756718055848881,-2.4539746785067647,-245.45418,53.58
687,Hufflepuff,Nancy,Quiroz,2000-08-09,0,60583.0,580.1037470963604,2.4540066758346675,-5.801037470963602,7.703,-652.0389061311644,407.8889155442712,4.998740585538736,1068.8933354991975,5.727992322681928,-0.5097366482589734,-244.98347,-48.21
688,Ravenclaw,Hilario,Keefer,1997-03-23,0,59061.0,-652.0340060149432,8.389718968012309,6.520340060149432,3.635,114.3030011952252,577.6869311462541,6.167739443799231,1009.8826735465104,4.2906255961189865,-0.4585288955943268,-230.61707,28.39
689,Gryffindor,Normand,Kroll,2000-05-26,0,30074.0,569.4363120072652,-5.15378300128897,-5.694363120072652,6.479,-350.9562546077446,573.9103633247212,-4.013580735660293,948.7593737197597,2.744014984923832,0.1030359432027114,-250.98901,183.22
690,Slytherin,Idella,Whitfield,2000-09-18,0,31850.0,-759.9392980254503,-2.7981854981592,7.599392980254501,-4.848,-814.7916272631345,312.8282722622843,6.651890641334601,1064.587954647573,8.476888669598615,2.5125302145217163,-246.48158,-96.39
691,Hufflepuff,Luz,Wallace,1998-04-09,0,44875.0,641.4519459519528,2.7633931070279534,-6.414519459519527,6.335,-337.9856568723268,454.2023074501652,1.883459606067333,1039.4716228863851,4.6045808303092,0.1621756368600923,-245.68055,41.82
692,Slytherin,Brain,Milburn,2000-06-30,1,56679.0,-503.6359523420671,-7.2094423885737475,5.03635952342067,-7.459,-457.01130641952415,368.0693158216544,3.4312397136054327,1080.952141041195,10.18391853973922,-0.4745656277240114,-253.95518,-105.66
693,Gryffindor,Eusebio,Myrick,1999-10-10,0,23655.0,570.0928676491933,-4.110763252791124,-5.700928676491934,5.437,-631.2042488853467,624.3088920779118,-6.103085466703043,948.1011663386356,4.890929615795507,0.9911047355384917,-251.51097,263.5
694,Gryffindor,Robin,Hoy,1997-01-31,1,75321.0,731.2386544645018,-4.549644960167712,-7.312386544645021,2.776,-851.4173690114136,627.3917674695592,-6.908759232825532,910.3927567766658,1.4632586590118644,0.7649065808321208,-259.51864,256.57
695,Slytherin,Max,Grier,1998-10-30,1,52164.0,-530.1919597909218,-4.110217299121649,5.301919597909219,-6.355,-591.97589217806,361.9309991147921,3.3949897139820986,1067.7545771629048,8.313889761898341,-1.5809948416210269,-251.37092,-72.36
696,Slytherin,Sonja,Whipple,1998-08-20,1,50686.0,-470.7085444529346,-2.405050900291036,4.707085444529347,-5.345,-728.3066207660795,394.6856878382084,3.3669041013729046,1060.694254187682,8.978173223865463,-0.6277375767233945,-249.94647,-33.37
697,Slytherin,Pierre,Handy,1999-05-10,1,46303.0,-415.85420204229393,-4.1663862987699245,4.15854202042294,-5.82,-538.4346545985698,410.9577706970808,4.965611838785561,1047.479375188918,10.618346240854995,0.2161856348897034,-250.58672,-42.85
698,Slytherin,Bruno,Rawlings,1996-12-23,1,40320.0,-559.3899488889372,-6.461353326868871,5.593899488889372,-5.444,-521.7514265862163,377.429164486618,7.188152378679181,1052.9342203058302,11.390531522851436,-0.6697441641071296,-249.73342,-101.09
699,Slytherin,Neil,Wisniewski,2000-07-27,0,51390.0,-524.8854847904123,-3.3885685652231348,5.248854847904124,-5.738,-353.58992617374366,421.5993310820313,3.5075177087744627,1031.7305755375312,7.552067268090077,-0.3229129111823873,-249.62402,-29.13
700,Hufflepuff,Margret,Stiles,2000-10-06,1,37399.0,405.63185011844286,4.537999259044442,-4.05631850118443,3.099,-441.7172874644052,393.7657031449038,4.560743287002532,1045.4806571649813,5.5689592556382,-0.1068892092483084,-244.78915,14.06
701,Slytherin,Shirley,Jennings,1997-08-10,1,57189.0,-472.845686993026,-2.458483989658797,4.72845686993026,-4.289,-473.0548114000517,420.26103216448297,1.028204349046958,1053.930634806041,6.223583506416228,0.5199912160772076,-249.47592,-20.57
702,Gryffindor,Rubye,Sauer,2001-01-24,1,68037.0,230.8769673873851,-4.161108579445044,-2.308769673873851,5.283,-494.7317573598639,651.3970939424863,-5.292982197420233,982.0758228922286,4.260836325180127,-0.1709434126639848,-249.77884,163.37
703,Slytherin,Gail,Vidal,1998-12-16,0,26703.0,-441.3549084939648,-4.67015943104803,4.413549084939649,-6.474,-376.5187212758655,438.6507438542418,3.3022541819034927,1060.9247492746963,12.61522070794365,-0.1106768066485456,-249.66297,-4.99
704,Ravenclaw,Bart,Cranford,2000-03-10,0,57277.0,-304.54625694556074,6.173369965368522,3.0454625694556072,6.13,685.3520141950919,580.0097997326927,3.859851683344992,1049.811756579219,4.006586622183916,-0.6187473493852869,-231.53009,-11.8
705,Slytherin,Evan,Albrecht,2001-01-01,1,48560.0,-376.7753546276326,-1.942163495415881,3.767753546276325,-5.949,-504.1313706306073,432.1588066206248,2.60643862816044,1042.2836368926346,8.870900732912812,-0.0802708874017922,-250.312,6.62
706,Hufflepuff,Jenny,Pulliam,1998-06-03,1,61461.0,426.6222358756738,7.544357371536696,-4.266222358756738,3.543,-522.81804666697,390.1759706925024,6.643084813182153,1046.2952322976817,4.64282445405494,-0.6039212757346452,-243.62877,-18.55
707,Hufflepuff,Tomasa,Greco,1999-10-05,0,65744.0,350.9012787470629,8.952719478396599,-3.5090127874706285,1.869,-336.749794651295,316.0940578886565,3.995232953398453,1042.2509737524472,-1.2175603010857894,0.0947673476254943,-245.27779,-26.79
708,Ravenclaw,Theodora,Wilbanks,1999-03-03,1,64160.0,-551.8067857630531,2.9469398679966345,5.51806785763053,4.576,608.5569765006054,612.9495107184339,5.018330186820526,1046.2290011368011,6.616082852066063,-1.1035368697111123,-232.43708,-35.68
709,Hufflepuff,Santiago,Burleson,1998-06-24,0,34964.0,521.9798254181278,4.223837577512112,-5.219798254181279,5.08,-351.2633406076604,425.969413386276,8.518453218973361,1031.1581879383389,8.202768482939053,-0.3160950035791623,-242.45362,-7.27
710,Hufflepuff,Claudio,Ackerman,1997-12-04,0,87485.0,160.41647659977562,5.399528155831042,-1.6041647659977565,4.541,-656.2565588444749,397.0455119024009,6.758871662068592,1067.29945517026,4.11324849808359,-0.5119915066568471,-243.25293,-90.5
711,Slytherin,Donny,Lynn,1998-10-31,1,75462.0,-435.76748155709817,-6.9909286650568925,4.357674815570982,-6.371,-583.2976275243492,366.87005209859,4.655958881643307,1066.9519596392824,8.895538017251601,-0.2680976137913073,-254.7269,-128.72
712,Hufflepuff,Rafaela,Wilkins,1997-11-04,1,38711.0,627.6726416763871,9.21418938494727,-6.276726416763871,1.984,-454.60519958705527,336.91673473968103,7.623425660865378,1037.4268926761697,4.914658994141844,-0.4287250106984071,-244.59027,7.32
713,Slytherin,Brooks,Ramsay,2000-03-13,0,60650.0,-473.208117132488,-8.499475425259629,4.7320811713248805,-4.166,-231.0971268882753,422.3571530502464,7.811875863034698,1023.1661232422972,9.852735119108504,0.588092195231575,-250.81829,-123.42
714,Gryffindor,Tracy,Feliciano,1998-12-24,0,39936.0,667.9497248513941,-2.8981006795965865,-6.6794972485139406,6.673,-622.9677723459408,614.8204063705715,-5.63551055124254,954.0006009353268,3.438959884067518,-0.6084914590130027,-251.38113,234.39
715,Hufflepuff,Manual,Burris,1999-06-17,1,61452.0,600.1188012312682,1.8583727202292324,-6.0011880123126815,5.209,-443.0688916277251,331.7419593406437,3.89523351255247,1066.9772183539533,2.455849139344607,-0.5495510265908121,-248.49429,-75.63
716,Hufflepuff,Beatrice,Trombley,1997-07-03,1,32041.0,437.4627197699243,7.834177197140138,-4.374627197699243,3.582,-299.04032054672786,402.4017527723177,4.888372865264615,1022.8322770966448,3.69135124935063,0.0202072582160358,-242.16604,51.47
717,Gryffindor,Kaye,Paulk,2000-10-27,0,32689.0,616.6990988360988,-6.272873464122647,-6.166990988360987,5.434,-383.5999244676737,553.3779852414534,-2.2097977766791272,956.3567246154124,4.557514908922194,0.4362679747020725,-252.62739,148.2
718,Ravenclaw,Janet,Creighton,1999-07-10,1,64762.0,-739.7313286883832,2.6465615033311183,7.397313286883831,3.327,1006.1039207463552,576.1130255755422,4.334636085629388,1056.6760162129997,4.057920533461081,1.0324012636657145,-231.69681,-79.25
719,Gryffindor,Louis,Falk,1998-01-01,1,38704.0,580.0378575668954,7.641341729425423,-5.800378575668954,4.899,-642.6727453780919,461.6397818898182,3.576755138153481,1042.8753902021174,6.919305431851988,0.6024283280256274,-242.9197,86.72
720,Ravenclaw,Malcolm,Lane,1997-04-03,0,17853.0,-544.7476475353192,6.794539703954007,5.447476475353191,3.58,285.74345235976864,533.2967276040088,4.775030593899711,1043.1935785244586,6.47495751043992,0.692735915501769,-230.32738,40.09
721,Gryffindor,Tricia,Pfeiffer,1997-12-29,1,37553.0,557.9067335017634,-4.579353197141846,-5.5790673350176325,5.405,-618.6845345819683,589.8214087938338,-5.466886541371398,946.837014674654,2.953695117704206,-0.9743669382032544,-252.76012,218.34
722,Gryffindor,Jaime,Day,1998-01-26,1,47897.0,349.71833829581163,-7.086761694739837,-3.497183382958116,4.476,-235.07825571426105,544.6955274014529,-3.4096154385184883,955.7950679449652,1.6556582629388037,-1.3473750345378577,-252.71981,115.02
723,Slytherin,Waylon,Manson,1999-01-27,1,47193.0,-480.5297832218168,-3.1550701584123413,4.8052978322181685,-5.659,-534.4933512217668,406.4450756021054,2.7015496597758104,1058.023824370023,8.810656042840748,1.05277118076594,-250.02352,-28.24
724,Ravenclaw,Clifford,Negron,2000-11-14,1,62725.0,-666.6669290290581,8.434869783040032,6.6666692902905815,4.899,383.1069376635321,596.1986773425876,5.132872465196397,1034.397132509557,4.036582207019148,-0.7172142983176122,-228.72762,6.06
725,Hufflepuff,Tami,Graham,1998-03-11,1,47776.0,594.513802804432,5.23686039143246,-5.9451380280443225,5.381,-362.7596126688168,358.72468060179017,4.160200207955919,1044.4683041823143,2.071916315087545,0.9003400645279129,-245.19524,-14.03
726,Ravenclaw,Jerri,Everhart,2000-06-06,1,60828.0,-683.6687292451047,7.660798334431348,6.836687292451048,3.57,550.2600721127109,602.9836521076169,3.5662485270129367,1035.7401020938105,3.7507263867073286,-0.4986358468019679,-230.02,18.53
727,Gryffindor,Luke,Mcgregor,2001-04-04,0,75093.0,309.2149029391736,-5.056887812677184,-3.092149029391736,4.009,-369.6565055979922,641.8989144721529,-4.504934899929237,977.6364059202572,4.477719165708714,-0.5700749221953887,-251.99977,141.89
728,Hufflepuff,Reynaldo,Mcgill,2000-07-12,0,47161.0,389.2760604012993,7.403256738849994,-3.892760604012993,3.457,-444.4848276734166,385.9057398884961,0.4561260708834123,1044.8747966557628,0.6307377307216893,0.6529033067851191,-244.73831,54.62
729,Gryffindor,Marlin,Swartz,1998-07-26,1,57978.0,415.95650481414185,-2.2023047002567853,-4.159565048141418,8.32,-289.31043420970656,634.8984287935086,-6.038444469129755,967.3212989381108,0.6915292202048717,0.9963382305386128,-247.43629,182.91
730,Slytherin,Felix,Cothran,1998-07-10,1,49359.0,-492.97828740218216,-5.897917003879633,4.9297828740218215,-7.075,-506.6795644066207,372.0310037976196,3.2545569117662883,1080.4841993263983,10.319301804753984,-1.2066303330280737,-252.66082,-81.86
731,Slytherin,Carmel,Shackelford,1998-01-09,1,50601.0,-453.7136880391944,2.1493781091970687,4.537136880391944,-6.735,-575.970187010972,408.6942548834237,-0.956203717475252,1046.2063404023893,4.727757558860222,-1.3182093027344397,-249.57772,56.09
732,Gryffindor,Morton,Kaminski,1998-09-30,0,79962.0,619.0467596596352,-2.951657168315482,-6.190467596596353,4.689,-458.7617586758108,667.4968666847652,-7.099605630397699,940.018585314306,1.5058080499348088,-1.380041480213284,-254.43349,228.09
733,Slytherin,Brianne,Irons,1999-03-23,1,27666.0,-777.5890782816526,-8.250943359089849,7.775890782816527,-1.6,-693.1827483094245,330.99167222789987,10.312820690117103,1071.34245092361,11.852314699600347,1.354599430012424,-244.96848,-181.47
734,Hufflepuff,Bobbie,Najera,1998-10-21,1,62879.0,512.7454759105481,6.06046746604904,-5.127454759105482,2.714,-639.9973631129568,350.7343714457147,1.0750590996493496,1069.6707081504169,1.8130859785672813,-0.3761898225884275,-248.36366,3.54
735,Hufflepuff,Zenaida,Mclaurin,1999-11-07,0,35205.0,641.5529712655081,3.410870019182461,-6.415529712655081,7.016,-539.3440197195158,419.7907246277919,2.791255926744989,1053.1413662671705,5.354643729739603,-1.4226623405422438,-244.61918,31.28
736,Gryffindor,Ashleigh,Allen,1998-10-28,0,91614.0,230.74904783788315,-7.849294245004313,-2.307490478378832,1.27,-720.7482603958988,592.8291090268143,-5.263090198364386,931.0905516679488,0.9271123812283896,-0.515120999374868,-258.72942,143.23
737,Gryffindor,Trina,Burch,2000-11-20,1,53725.0,509.37646193081673,-1.4182886551554734,-5.093764619308168,8.136,-483.8611205059487,657.25063350279,-5.577820807462944,987.6489422530452,4.2769254407752415,1.5477497712845496,-247.2691,201.45
738,Hufflepuff,Tameka,Kang,1999-07-03,1,46133.0,665.3382893754225,5.6596975957124105,-6.653382893754225,5.046,-557.6472442087255,389.2803603770486,5.743512319936426,1051.7334157625446,5.9369564541165385,0.6781512166878525,-245.04442,-0.03
739,Hufflepuff,Juliana,Beckman,1997-08-02,0,33295.0,437.03616072024863,7.071754831549008,-4.370361607202487,3.101,-271.29889134996176,387.51819699310136,7.12714354578225,1024.3399081861155,5.037476165436204,-0.3316096721227557,-242.40491,15.28
740,Gryffindor,Millicent,Boles,2000-06-18,1,59712.0,436.8221539977462,-5.012568387066126,-4.368221539977462,3.824,-761.1718287098176,622.4116377308737,-5.275982720474512,957.8058065568928,4.6300036273153165,-0.1322775942254604,-254.12972,201.08
741,Hufflepuff,Valentin,Munn,2001-10-04,1,65271.0,446.190246734458,5.2241765545410015,-4.46190246734458,4.308,-521.8393552844825,400.9782936555998,3.229644972804551,1054.3111021529276,3.176928337594686,2.1775548832545457,-245.74133,-8.52
742,Hufflepuff,Martha,Bernal,2000-12-18,1,57511.0,476.91401018509214,3.1974873329417752,-4.769140101850921,5.294,-476.21833129559417,415.60017763191024,7.090609810631357,1051.7330545684154,6.889931997780481,-1.463442249315331,-244.4071,-46.37
743,Gryffindor,Al,Foust,1997-05-26,0,22679.0,591.8458916003242,-3.2428365188932173,-5.918458916003242,7.008,-642.0644998672543,579.3308411547563,-6.706934855053802,943.0295814120512,1.370748671667247,0.7154372006195321,-250.8401,252.17
744,Slytherin,Joseph,Schreiber,2001-06-02,0,16913.0,-763.3174396998375,-5.8016100324544855,7.633174396998374,-2.355,-749.9118160797559,345.55387007774414,10.798491095352915,1053.1751978994594,12.389694942558808,-0.4179515753205594,-243.63957,-128.88
745,Hufflepuff,Marty,Langley,1997-05-20,1,64471.0,261.84438377337773,8.228810444433954,-2.6184438377337766,2.657,-561.1252396980427,417.6560340988207,4.070712427049076,1044.8375472021105,3.5211226591806617,1.230283708171261,-243.3396,20.22
746,Hufflepuff,Zoe,Morrill,2001-01-23,0,29371.0,578.6001156516568,4.084192445306688,-5.786001156516567,4.065,-444.3218868574778,472.8254287287471,5.725154456420247,1035.9000332757782,9.892493987205118,-0.2967623214291309,-243.94583,58.63
747,Slytherin,Elise,Babb,1997-01-08,0,34412.0,-545.3867146139534,-1.3342982868899598,5.453867146139533,-4.232,-467.9667739801576,429.70803007203295,2.4349502057553285,1043.8114457318827,7.930268233423479,0.382555500154601,-246.39265,11.53
748,Gryffindor,Sallie,Pierre,1997-11-13,1,68517.0,721.4147456899577,-2.981744436905806,-7.214147456899577,4.799,-820.461915829079,621.2369246072923,-8.346356421627378,910.3387076847978,-0.9809751741424524,1.6767137057399482,-257.03594,275.72
749,Hufflepuff,Winona,Robison,2000-08-11,1,50198.0,439.5558389909662,3.6601200999507215,-4.395558389909661,3.103,-654.8099754181113,370.3452935990898,5.15203126729275,1068.881393802136,6.56963055982242,-1.8060625853310568,-246.55361,-29.89
750,Hufflepuff,Suzan,Graves,1999-08-09,0,65890.0,303.35214532021524,3.5185228443601897,-3.0335214532021526,6.953,-625.1498235417652,467.6622165400312,2.6970434035746926,1059.6059684093464,4.783540995886532,-0.0814118184565224,-242.98969,-0.86
751,Hufflepuff,Danilo,Braun,1997-06-17,0,35896.0,676.2704081660631,7.429433139463493,-6.762704081660631,5.035,-167.27549194974526,439.96470707580215,5.45631506646329,1009.5622687312496,4.3730449275572525,-0.9525292523752334,-242.66409,62.41
752,Hufflepuff,Robbie,Wray,1997-11-19,1,36126.0,749.5017874186927,4.7670059156520725,-7.495017874186928,5.307,-96.17798048767712,357.3276954044661,6.545523114747804,1021.6317078242072,2.9773475231763173,1.2975538812608074,-245.10374,-16.07
753,Ravenclaw,Irwin,Friedman,2000-03-04,0,87121.0,-584.5715063046395,5.023853645001688,5.845715063046392,4.872,184.1172478252352,603.8877211533259,6.960425495187848,1012.665762690881,4.530533587732105,-0.0992176175020375,-232.99906,-35.53
754,Gryffindor,Rufus,Hutto,2001-10-18,1,28604.0,664.5429381577908,-3.5468693555066544,-6.645429381577908,6.261,-613.4366505227013,596.9272733464289,-5.086427650643138,960.1008499006248,4.545110168108865,-2.3845082731210705,-251.36167,228.61
755,Ravenclaw,Eunice,Mcclinton,1998-02-09,0,77286.0,-434.6188165246065,5.410201656588769,4.346188165246066,5.983,600.2615074704682,604.2058410670672,6.498961208716827,1060.6597247494303,6.338505295813443,1.8095121366608908,-230.91327,-66.68
756,Hufflepuff,Aurelia,Damron,1997-03-10,0,44965.0,573.8487832092243,5.432413781143451,-5.738487832092242,3.491,-499.09816813282487,369.6498636998032,5.193273453920988,1051.6428782630885,5.177023571804006,-2.0016588894904785,-245.90092,-3.63
757,Hufflepuff,Trudy,Catlett,1997-06-24,1,43913.0,563.8710597726579,3.6547618653571607,-5.638710597726579,4.752,-725.5204051201242,421.2790028478943,8.461961971541893,1063.706252441656,10.952622356742983,-0.3687249027898764,-244.32793,-24.55
758,Hufflepuff,Merle,Yoon,2001-03-27,0,40439.0,436.36189639171374,5.719084545151873,-4.363618963917137,5.053,-301.50410409550625,378.10728396510086,5.178795742712839,1035.0568606109698,2.8515699770522818,1.0477836376746337,-242.8177,-3.93
759,Gryffindor,Rudolf,Childs,1997-11-25,0,40517.0,485.9093515833935,-3.5830271323233585,-4.8590935158339335,7.029,-267.91466314981943,632.6979850909718,-4.529504515195481,973.2042579719632,4.406556479587785,1.0062567072277986,-248.2284,185.89
760,Hufflepuff,Corey,Villarreal,1997-12-26,0,28654.0,808.260954632389,6.933138347813424,-8.082609546323889,2.348,-143.38979416545544,317.697969869971,6.230563001450022,1024.0581778524156,3.0465126543865284,0.3106792959253901,-246.87982,10.13
761,Hufflepuff,Constance,Allen,1997-02-11,1,65886.0,232.1203750571636,6.476264083944197,-2.321203750571636,4.5,-520.6076045720738,403.9052648496613,6.1837803951636765,1047.7480124325386,3.803364581705837,-1.0443770095610925,-242.11842,-35.13
762,Slytherin,Mickey,Law,1998-09-02,1,47951.0,-276.91292558508883,-8.106624618355685,2.7691292558508884,-6.769,-252.99411984237295,445.50127243842337,5.604407796838915,1046.9328945225177,13.53676212499442,0.4454173670629736,-253.60049,-63.93
763,Ravenclaw,Erwin,Pullen,1997-04-29,1,53250.0,-568.7734657603257,3.389980281762548,5.687734657603258,4.085,394.4319968949284,597.1848111025538,4.611326725423097,1026.9346323583918,5.946264883618668,-1.027311651791859,-233.00297,3.85
764,Ravenclaw,Adrianne,Nielsen,2001-03-17,0,68702.0,-534.2124516494308,4.853672255630606,5.342124516494309,4.988,768.7152662704892,576.7281339758501,4.667285554767117,1045.7254448294486,3.35577561217632,-1.00275990228265,-231.60624,-52.14
765,Gryffindor,Nelson,Lin,1999-05-01,1,50255.0,520.4444863107979,-6.895851943274286,-5.2044448631079785,3.395,-374.9720898207452,565.7792557426502,-3.371216129728814,950.92147677949,3.642031301648341,0.5785995449325707,-255.09776,146.29
766,Gryffindor,Wm,Mulkey,1999-01-13,1,48538.0,649.0861027205805,-4.07639720889748,-6.4908610272058045,6.111,-254.8408827743793,606.7238199781356,-5.660437355576423,935.0672425793512,0.78348391432761,0.0908346654628271,-252.43894,207.27
767,Hufflepuff,Garret,Whitt,2000-07-04,0,47732.0,684.750326211266,6.239811307014454,-6.84750326211266,5.335,-671.0508188655083,379.3925396623032,7.020960449543837,1059.8639023556702,6.922956543697895,0.7879520244202038,-244.5346,-16.02
768,Ravenclaw,Terrance,Gamble,1997-03-25,1,50653.0,-308.6546773157165,4.669156629420209,3.0865467731571647,6.418,421.9833291386952,659.2548817663203,3.4317935020437367,1043.0540100245134,8.108177615449637,0.0263935140660152,-231.60539,46.02
769,Gryffindor,Collette,Kingsley,2001-02-12,1,73031.0,288.19256072532164,-2.9427922903995425,-2.8819256072532164,5.598,-892.9694953057888,633.3117311478925,-7.712050784363768,961.126312423254,1.0863739336709828,0.6118093891413541,-251.96294,215.07
770,Ravenclaw,Virgil,Bechtel,1996-12-04,0,48926.0,-225.19098775272232,5.92273080109759,2.251909877527224,6.901,532.4948430822346,605.6336395658543,4.10439831005549,1053.5489411548797,6.437951190911093,0.1077724314079256,-231.12434,12.97
771,Ravenclaw,Walker,Baldridge,2001-09-15,0,30966.0,-220.0793962056789,4.806454180126309,2.200793962056789,6.652,446.12489124974616,590.0026292750057,3.8433728548011215,1063.2639753827991,8.080243738757357,3.0565457738978123,-231.38192,24.17
772,Hufflepuff,Lori,Lavigne,1999-03-03,1,72095.0,557.4450761518831,3.084233634206244,-5.574450761518833,6.766,-761.5189158307405,429.2072053210224,4.488621499642565,1074.8137547065155,6.441428647805036,-0.4668083601352399,-245.82715,-39.31
773,Slytherin,Kevin,Easterling,1998-02-17,1,52033.0,-475.3346587224769,-7.87981892829773,4.753346587224768,-5.873,-248.7632614726862,425.5114969894952,3.232833714873022,1065.0796296863111,10.617007329476689,0.8167715485312382,-252.14371,-80.15
774,Ravenclaw,Fidel,Eagle,2001-09-10,0,4047.0,-383.0333987947785,1.923503804848829,3.830333987947785,4.729,305.84423370075484,560.2076834008622,4.901420417423896,1066.8451563659496,11.229533465087297,-0.3931314259859302,-232.10082,23.12
